"airport","as_code","as_desc","icon_sel_url","icon_unsel_url","asc_name","asc_code","asc_desc","img_url","email","contact","url"
"Kochi","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Noorjahan CafÃ© Snack Bar Services","218","Canopy Snack bar","http://airsewa.gov.in/IMG_AiportServices/2/4.jpg","noorjahanhotel@gmail.com","9744089933",""
"Kochi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Airlines (through BWFS and AIATSL) WHEELCHAIR ON CALL","212","Bird Worldwide Servcies Private Limited  ","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","dushyant.kaushal@birdwfs.in","8138007777","www.bird.in"
"Kochi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Airlines (through BWFS and AIATSL) WHEELCHAIR ON CALL","213","Air India Air Transport Services Limited (AIATSL)","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","patrick.xavier@airindia.in","9846020310","www.aiastl.com"
"Kochi","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","219","Car Park Management","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","trufe@rediffmail.com","9605638766",""
"Dehradun","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Service","23"," Wi-Fi services for Airport","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","sdeebddn@gmail.com","9412007600","www.bsnl.co.in"
"Dehradun","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Air India ","24","Airport Executive lounge services","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","shaurya.ddun@gmail.com","8126959919",""
"Dehradun","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Saptagiri Snack bar","25","Airport Snack bar services ","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","karansingh.yadav@yahoo.com","9897515881",""
"Dehradun","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Air India Wheelchair On Call","19","WHEEL CHAIR SERVICES FOR AIRINDIA FLYERS","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","ded.sm@airindia.in ","0135 2412929","www.airindia.in"
"Dehradun","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","JET AIRWAYS  Wheelchair On Call","20","WHEEL CHAIR SERVICES FOR JET AIRWAYS FLYERS","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","dedsupervisor@jetairways.com ","0135 2410141","www.jetairways.com "
"Dehradun","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","SPICE JET  Wheelchair On Call","21","WHEEL CHAIR SERVICES FOR SPICE JET FLYERS","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","airport.ded@spicejet.com","0135 2412808","www.spicejet.com"
"Dehradun","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","INDIGO  Wheelchair On Call","22","WHEEL CHAIR SERVICES FOR INDIGO FLYERS","http://airsewa.gov.in/IMG_AiportServices/3/4.jpg","ded.ops@goindigo.in","0135 2411101","www.goindigo.in"
"Dehradun","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Manish Taxi services","26","Taxi services  for Airport","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","manish_chakravarty2006@yahoo.com","9719110191","www.jollygranttaxi.com"
"Dehradun","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","27","Parking services for Airport","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","aroonfacilitation@yahoo.co.in","011 30680812","Â www.aroonaviation.com"
"Delhi","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","Tata Docomo Wi-Fi","308","Wherever you are in Indira Gandhi International Airport, there is a free wireless internet (WiFi) connection available.","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","vaibhav.sharma8@tatatel.co.in","09212100525","http://www.newdelhiairport.in/wi-fi-at-t3.aspx"
"Delhi","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Plaza Nap & Shower","305","Offers tranquil and serene surroundings for you to relax and rejuvenate after the tiring flight journey.Freshen up and energize yourself.Take a refreshing shower, enjoy the rejuvenating SPA treatments.","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","rituparn.sharma@travelfoodservices.com","8527893728",""
"Delhi","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Devyani Food street private limited","306","Includes chain restaurants such as KFC, Vaango, Moti Mahal, Costa Coffee, Subway, Joost, Food Street, Delhi Dare Devils,Hagen Dazs(T1), Ile Bar, Nizams","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","lalit.kandpal@dil-rjcorp.com","9810516565",""
"Delhi","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Lite Bite foods Pvt. Ltd.","307","Includes chain restaurants such as Street Food By Punjabi Grill, Baker Street,GrabnGo,Café Delhi Heights, Crispy Kreme","http://airsewa.gov.in/IMG_AiportServices/2/3.jpg","manoj.bhatia@lbf.co.in","9971323222",""
"Delhi","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","SAMS SNOOZE AT MY SPACE","309","Indira Gandhi International Airport Delhi has added a new dimension to the airport lounge. SAMS SNOOZE AT MY SPACE, an innovative concept introducing Sleeping pods and pay-per-use lounges is available to you, offering you personal comfort rooms, for the first time in India. Located at the departure area at the T3 Indira Gandhi International Airport Delhi, available for all you esteemed passengers, on an hourly basis, offering convenience for early morning airport departures or late arrivals.","http://airsewa.gov.in/IMG_AiportServices/2/4.jpg","","",""
"Delhi","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Travel Food services Pvt. Ltd","310","Includes chain restaurants such as Dominos, Hagen Dazs(T3),Curry Kitchen, Idli.com, Madoverdonut(MOD), Cafeccino.","http://airsewa.gov.in/IMG_AiportServices/2/5.jpg","","",""
"Delhi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","AIR ASIA","311","Wheelchairs are provided by AIR ASIA Ground handling from their counters at visitors’ lobby located near Entry gate 1 & 8 at Departures.","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","","09212100525",""
"Delhi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Air India","312","Wheelchairs are provided by Air India Ground handling from their counters at visitors’ lobby located near Entry gate 1 & 8 at Departures.","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","","01149637543",""
"Delhi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","British Airways","313","Wheelchairs are provided by British Airways Ground handling from their counters at visitors’ lobby located near Entry gate 1 & 8 at Departures.","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","","01161238304",""
"Delhi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Emirates","314","Wheelchairs are provided by Emirates Ground handling from their counters at visitors’ lobby located near Entry gate 1 & 8 at Departures.","http://airsewa.gov.in/IMG_AiportServices/3/4.jpg","","09810081727",""
"Delhi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Indigo","315","Wheelchairs are provided by Indigo Ground handling from their counters at visitors’ lobby located near Entry gate 1 & 8 at Departures.","http://airsewa.gov.in/IMG_AiportServices/3/5.jpg","","8800770057",""
"Delhi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Jet Airways","316","Wheelchairs are provided by Jet Airways Ground handling from their counters at visitors’ lobby located near Entry gate 1 & 8 at Departures.","http://airsewa.gov.in/IMG_AiportServices/3/6.jpg","","8800770057",""
"Delhi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Lufthansa","317","Wheelchairs are provided by Lufthansa Ground handling from their counters at visitors’ lobby located near Entry gate 1 & 8 at Departures.","http://airsewa.gov.in/IMG_AiportServices/3/7.jpg","","9873635111",""
"Delhi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Spice Jet","318","Wheelchairs are provided by Spice Jet Ground handling from their counters at visitors’ lobby located near Entry gate 1 & 8 at Departures.","http://airsewa.gov.in/IMG_AiportServices/3/8.jpg","","9582227065",""
"Delhi","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Delhi Airport Parking Services","304","For the convenience of our passengers, there is a six storied multi level car parking facility available across Terminal 3 which can accommodate up to 4300 cars at any given point. The parking can be accessed via an elevated footbridge that attaches the terminal to the garage or by crossing the road to the entrance of the terminal.
Customer Care Number - 
Terminal - 1 ; 8800493897 / Terminal - 3; 8800493889","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","feedback.igiairport@gmrgroup.in","8800493889","http://www.newdelhiairport.in/delhi-airport-parking-services.aspx"
"Dimapur","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","128","You can check your email, catch up with social media friends with 30 minutes of complementary wifi access","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","www.transv.net","9401996784",""
"Dimapur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","AAI Guest House","129","Guest house for rest purpose","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","","",""
"Dimapur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Snacks Bar (Neena Jamir)","130","Snacks Coffee /Cold drinks/light snacks services","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","","9856592057",""
"Dimapur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Breeze Bakery","131","Bakery and other light food services","http://airsewa.gov.in/IMG_AiportServices/2/3.jpg","","8132037949",""
"Dimapur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- AIR INDIA","125","Wheel Chair Services  For AirIndia Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","Help@AirIndia.com","9436266107",""
"Dimapur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL-INDIGO","126","Wheel Chair services for Indigo Flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","www.Indigo.in","9856080908",""
"Dimapur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON REQUEST-AAI","127","Wheel Chair services for  AAI services","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","","",""
"Dimapur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Taxi Services","132","Taxi on call services ","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","www.nohassledeal.com","03862-248215",""
"Dimapur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Pasrking Services","133","Parking services provided itself by AAI","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","","",""
"Gwalior","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","FREE BUGGY WHEELCHAIR ON CALL","229","NIL","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","","",""
"Gwalior","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- AIR INDIA","230","Wheel chair on call services for Air India flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","gwl.sm@airindia.in","9755510522",""
"Gwalior","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","PARKING SERVICES WHEELCHAIR ON CALL","231","VEHCILE PARKING SERVICES","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","CROOP@AAI.AERO","NIL","NIL"
"Hubli","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","135","Available","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","apchubli@aai.aero","8884437442","https://www.aai.aero"
"Hubli","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Snack Bar M/s.Quinn India","136","Snack Bar-providing snacks ,tea,coffee and cold drinks","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","Not Available","",""
"Hubli","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- AIR INDIA","134","Wheel Chairl Services for Air India Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","aaslhbx@gmail.com;","9482234611",""
"Hubli","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Taxi Services","137","Car rental Services by M/s.Sangaati Travels","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","","9448113739",""
"Chandigarh","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","CITCO","333","Restaurant & Food Services Executive Lounge & Tourism Counter","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","cao@citcochandigarh.com","09988222259","http://www.citcochandigarh.com"
"Chandigarh","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Air India","326","Wheel Chair By Respective Airlines","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","ixc.sm@airindia.in ,ixc.apt@airindia.in, ixc.apm@airindia.in","01722242202","http://www.airindia.in"
"Chandigarh","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Go Airlines  India Ltd","327","Wheel Chair By Respective Airlines","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","ixc@goair.in","08699977078","http://www.goair.in"
"Chandigarh","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Spice Jet","328","Wheel Chair By Respective Airlines","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","pushpender.singh@spicejet.com","08558867672","http://www.spicejet.com"
"Chandigarh","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Interglobe Aviation","329","Wheel Chair By Respective Airlines","http://airsewa.gov.in/IMG_AiportServices/3/4.jpg","Sudhir.tanwar@goindigo.in , vaibhav.verma@goindigo.in, ganesh.upadhyay@goindigo.in","09041036602","https://www.goindigo.in"
"Chandigarh","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Tata SIA Limited","330","Wheel Chair By Respective Airlines","http://airsewa.gov.in/IMG_AiportServices/3/5.jpg","gautam.mehta@airvistara.com , inder.singh@airvistara.com","9811201912","https://airvistara.com"
"Chandigarh","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Air Asia","331","Wheel Chair By Respective Airlines","http://airsewa.gov.in/IMG_AiportServices/3/6.jpg","nitinahuja@airasia.com","09041004220","http://www.airasia.com"
"Chandigarh","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Jet Airways","332","Wheel Chair By Respective Airlines","http://airsewa.gov.in/IMG_AiportServices/3/7.jpg","Sanjay.gupta@jetair.co.in, sanjay.gupta@jetairways.com","09814798596","http://www.jetairways.com"
"Chandigarh","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Mega Cabs","323","Radio Taxi Service","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","Aman.kaushal@megacabs.com, chd.airport@megacabs.com","08437101234","http://www.megacabs.com"
"Chandigarh","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Konasth Travels","324","Car on Rental Services","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","baleshwarkonasth@yahoo.in,  konasth@hotmail.com","08146000724","http://konasthtravels.com"
"Chandigarh","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Mahesh Sunny Enterprises","325","Car Parking Service","http://airsewa.gov.in/IMG_AiportServices/4/3.jpg","Mahesh.sunny31@yahoo.com","09872675011",""
"Mangalore","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services ","42","WiFi Services ","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","rahul.kanhangad_ctr@quadgenwireless.com","8907242117","quadgenwireless.com"
"Mangalore","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Food Services","43","AIRPORT RESTAURANT, FOOD COURTS, CANTEEN","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","kunal.goswami@travelfoodservices.com","9769028994","https://www.travelfoodservices.com"
"Mangalore","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","AIR INDIA WHEELCHAIR ON CALL","39","Wheelchair Services  for Air India Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","ixeapt@airindia.in","0824 2220450","www.airindia.in"
"Mangalore","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","JET AIRWAYS WHEELCHAIR ON CALL","40","Wheelchair Services  for Jet Airways Flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","ixeaptservices@jetairways.com","0824 2253432","www.jetairways.com"
"Mangalore","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","SPICE JET WHEELCHAIR ON CALL","41","Wheelchair Services  for Spice Jet Flyers","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","airport.ixe@spicejet.com","0824 2252452","www.spicejet.com"
"Mangalore","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Taxi Services","44","PREPAID TAXI SERVICES","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","_","9845822256","_"
"Mangalore","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Transportation Services","45","ARRIVAL LOUNGE SERVICES","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","","",""
"Mangalore","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","46","VEHICLE PARKING RIGHTS","http://airsewa.gov.in/IMG_AiportServices/4/3.jpg","ssmultiservices187@gmail.com","9320334277",""
"Lilabari","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","AIR INDIA WHEELCHAIR ON CALL","37","Wheelchair Services  for Air India Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","smlilabari@gmail.com","9435520625",""
"Madurai","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","144","Wi -Fi hot spots. ","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","bsnlcrm@gmail.com","18004255300",""
"Madurai","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","Reliance jio","334","Wi-fi hot spot services ","http://airsewa.gov.in/IMG_AiportServices/1/2.jpg","care@jio.com","18008899999","http://www.reliancejio.com"
"Madurai","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Saptagiri Restaurant","145","Master Concessionaire for Food and Beverages ","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","itskhola@gmail.com","9677022171",""
"Madurai","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Plus Max Duty Free shop","335","Duty free shops at Arrival and departure","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","sikandar@plusmax.com.my","60320266100","http://www.plusmax.com"
"Madurai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Air India Wheelchair On Call","138","Wheel chair  Services for AirIndia Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","ammixm@airindia.in","0452-2690333","www.airindia.com"
"Madurai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Spice Jet Wheelchair On Call","139","Wheel chair Services for Spice Jet Flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","airport.ixm@spicejet.com","0452-2690547","www.spicejet.com"
"Madurai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Jet Airways Wheelchair On Call","140","Wheel chair Services for Jet Airways Flyers","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","ixmapt@jetairways.com","0452-2690771","www.jetairways.com"
"Madurai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Air Carnival Wheelchair On Call","141","Wheel chair Services for Air Carnival Flyers","http://airsewa.gov.in/IMG_AiportServices/3/4.jpg","ixmapt@aircarnival.in","0452-2690733","www.aircarnival.in"
"Madurai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Air Pegasus Wheelchair On Call","142","Wheel chair Services for Air Pegasus Flyers","http://airsewa.gov.in/IMG_AiportServices/3/5.jpg","apm.ixm@airpegasus.in","0452-2690141","www.airpegasus.in"
"Madurai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Sri Lankan Airlines Wheelchair On Call","143","Wheel chair Services for Sri Lankan Airlines  Flyers","http://airsewa.gov.in/IMG_AiportServices/3/6.jpg","ixmstnmgr@srilankan.com","9894769956","www.srilankan.com"
"Madurai","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","SMP Travels cab services","146","Maxi Cab Service","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","smptravels@yahoo.com","9842111448",""
"Madurai","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","S.S. Multiservices parking services","147","Car Parking Services","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","ssmultiservices187@gmail.com","9320334277",""
